1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,37642FGNDSAFGRD,110000546080,CARDINAL GLASS INDUSTRIES-GREENLAND PLANT,600 CARDINAL WAY ROAD,CHURCH HILL,HAWKINS,TN,37642,"","",36.497000,-82.779460,NAD83,NA,"",AGC FLAT GLASS NORTH AMERICA INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327211,"","","","","",1321220332732,Arsenic compounds,NO,N020,N020,649418,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,"",PRODUCTION,1.000000
2021,3781WJTKTT5932C,110031505299,JTEKT AUTOMOTIVE TENNESSEE MORRISTOWN,5932 COMMERCE BLVD,MORRISTOWN,HAMBLEN,TN,37814,"","",36.164660,-83.394960,NAD83,NA,"",JTEKT NORTH AMERICA CORP,NO,336,Transportation Equipment,"","","","","","",336330,"","","","","",1321219932148,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10120.000000,0.000000,0.000000,0.000000,10120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10120.000000,0.000000,0.000000,10120.000000,"",PRODUCTION,0.970000
2021,38372PRXSN435IN,110001861593,PRAXIS COS LLC,435 INDUSTRIAL RD,SAVANNAH,HARDIN,TN,38372,"","",35.163070,-88.228400,NAD83,AMERICAN BATH GROUP LLC,080138045,AMERICAN BATH GROUP LLC,NO,326,Plastics and Rubber,"","","","","","",326191,"","","","","",1321219625365,Methyl methacrylate,NO,0000080626,80-62-6,8458,YES,TRI,NO,0,NO,NO,NO,R,Pounds,9537.000000,14306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23843.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23843.000000,0.000000,0.000000,23843.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23843.000000,"",PRODUCTION,1.000000
2021,38242DNCRP100PL,110000374559,DANA SEALING PRODUCTS LLC,100 PLUMLEY DR,PARIS,HENRY,TN,38242,"","",36.307460,-88.259910,NAD83,DANA HOLDING CORP,005040555,DANA INC,NO,336,Transportation Equipment,"","","","","","",336350,"","","","","",1321219934484,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,NO,R,Pounds,16512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,16517.000000,0.000000,0.000000,16512.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16517.000000,"",PRODUCTION,1.070000
2021,37209CNSLV1830L,110000370964,FRONTIER LOGISTICAL SERVICES LLC,1830 LINDER IND US TRIAL DR,NASHVILLE,DAVIDSON,TN,37209,"","",36.171810,-86.859240,NAD83,FRONTIER LOGISTICAL SERVICES LLC.,966100690,FRONTIER LOGISTICAL SERVICES LLC,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1321219666462,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,337.000000,921.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258.000000,0.000000,0.000000,1258.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258.000000,"",PRODUCTION,1.230000
2021,3810WDRXLC27CHA,110070055433,DREXEL CHEMICAL CO VML,2070 CHANNEL AVE,MEMPHIS,SHELBY,TN,38109,"","",35.089360,-90.112600,NAD83,DREXEL CHEMICAL CO,073524555,DREXEL CHEMICAL CO,NO,325,Chemicals,"","","","","","",325320,"","","","","",1321219682073,Dimethylamine,NO,0000124403,124-40-3,33555,NO,TRI,NO,0,NO,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,"",PRODUCTION,0.880000
2021,38109BRMNG3601P,110000374005,NUCOR STEEL MEMPHIS INC,3601 PAUL R LOWRY RD,MEMPHIS,SHELBY,TN,38109,"","",35.049910,-90.153140,NAD83,NUCOR CORP,003446796,NUCOR CORP,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1321220089318,Cadmium compounds,NO,N078,N078,649954,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.410000,17.510000,7.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.340000,10.720000,0.000000,0.000000,0.000000,0.000000,0.000000,302.060000,0.000000,3715.330000,0.000000,0.000000,0.000000,3715.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4017.390000,327.150000,0.000000,0.000000,25.090000,302.060000,0.000000,0.000000,0.000000,0.000000,3715.330000,0.000000,0.000000,4042.480000,"",PRODUCTION,1.040000
2021,37309BWTRSROUTE,110056955157,RESOLUTE FP US INC - CALHOUN OPERATIONS,5020 HWY 11S,CALHOUN,MCMINN,TN,37309,"","",35.296300,-84.756600,NAD83,RESOLUTE FOREST PRODUCTS INC,001946011,RESOLUTE FOREST PRODUCTS INC,NO,322,Paper,"","","","","","",322122,322121,322110,"","","",1321220117903,Cresol (mixed isomers),NO,0001319773,1319-77-3,83550,YES,TRI,NO,0,NO,NO,NO,R,Pounds,4.700000,2010.000000,4.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2019.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2019.370000,0.000000,0.000000,2019.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87036.000000,0.000000,89055.370000,"",PRODUCTION,0.940000
2021,37388TNNSS915NA,110000371552,TENNESSEE TANNING CO,915 N ATLANTIC ST,TULLAHOMA,COFFEE,TN,37388,"","",35.371500,-86.218120,NAD83,RAWLINGS SPORTING GOODS CO,861177327,RAWLINGS SPORTING GOODS CO,NO,316,Leather,"","","","","","",316110,"","","","","",1321219809643,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,0,NO,NO,NO,R,Pounds,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000.000000,4752.000000,7128.000000,11880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4752.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7128.000000,0.000000,11880.000000,14752.000000,0.000000,0.000000,10000.000000,0.000000,4752.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7128.000000,21880.000000,"","",""
2021,38054PLLTN5485T,110000618911,TRADEBE TREATMENT & RECYCLING OF TN,5485 VICTORY LN,MILLINGTON,SHELBY,TN,38053,"","",35.275080,-89.943140,NAD83,TRADEBE GP,020221619,TRADEBE ENVIRONMENTAL SERVICES LLC,NO,562,Hazardous Waste,"","","","","","",562211,"","","","","",1321220498683,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,2.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19188.290000,725.720000,0.000000,0.000000,0.000000,0.000000,0.000000,19914.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19914.010000,19916.470000,0.000000,0.000000,2.460000,19914.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19916.470000,"",PRODUCTION,2.630000
2021,38127CCRYL2665F,110000374434,MITSUBISHI CHEMICAL AMERICA INC,2665 FITE RD,MEMPHIS,SHELBY,TN,38127,"","",35.271600,-89.974070,NAD83,NA,"",MITSUBISHI CHEMICAL AMERICA INC,NO,325,Chemicals,"","","","","","",325998,"","","","","",1321220501454,2-Methyllactonitrile,NO,0000075865,75-86-5,5942,NO,TRI,NO,0,NO,NO,NO,R,Pounds,402.150000,760.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162.150000,0.000000,0.000000,1162.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162.150000,"",ACTIVITY,1.030000
2021,3828WMRTNM136IN,110064452836,MTD CONSUMER GROUP INC - MARTIN FACILITY,136 INDUSTRIAL PARK DR,MARTIN,WEAKLEY,TN,38237,"","",36.333571,-88.820048,NAD83,STANLEY BLACK & DECKER,001152461,STANLEY BLACK & DECKER,NO,333,Machinery,"","","","","","",333112,"","","","","",1321219705997,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,NO,R,Pounds,435.430000,43930.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44365.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44365.690000,0.000000,0.000000,44365.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44365.690000,"",PRODUCTION,1.000000
2021,3740WSTCNC414JE,110000820522,ASTEC INC,4101 JEROME AVE,CHATTANOOGA,HAMILTON,TN,37407,"","",34.996368,-85.300491,NAD83,ASTEC INDUSTRIES INC,884145798,ASTEC INDUSTRIES INC,NO,333,Machinery,"","","","","","",333120,"","","","","",1321220282937,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,1.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87144.000000,0.000000,0.000000,0.000000,87144.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87144.000000,1.110000,0.000000,0.000000,1.110000,0.000000,0.000000,0.000000,0.000000,0.000000,87144.000000,0.000000,0.000000,87145.110000,"",PRODUCTION,1.080000
2021,37745DNLDS115RC,110007867317,DONALDSON CO INC,115 ROCKWELL DR,GREENEVILLE,GREENE,TN,37745,"","",36.184000,-82.806700,NAD83,DONALDSON CO INC,006477301,DONALDSON CO INC,NO,333,Machinery,"","","","","","",333999,333413,"","","","",1321219735863,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,1,YES,NO,NO,R,Pounds,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,45427.000000,45427.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45434.000000,8.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.000000,0.000000,0.000000,45427.000000,0.000000,0.000000,45435.000000,"",ACTIVITY,1.290000
2021,37134DPNTJ1DUPO,110010575635,CHEMOURS JOHNSONVILLE PLANT,1950 DU PONT RD,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,"","",36.043056,-87.981667,NAD83,THE CHEMOURS CO,079550093,THE CHEMOURS CO,NO,325,Chemicals,"","","","","","",325130,"","","","","",1321219876101,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,4.000000,1083.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419933.000000,0.000000,0.000000,0.000000,0.000000,0.000000,421020.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,421020.000000,0.000000,419933.000000,1087.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,421020.000000,"",PRODUCTION,1.220000
2021,37050STVCM815CU,110000493127,U.S. TVA CUMBERLAND FOSSIL PLANT,815 CUMBERLAND CITY RD,CUMBERLAND CITY,STEWART,TN,37050,"","",36.390300,-87.653900,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,"","","","","","",221112,"","","","","",1321219747639,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,10.000000,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.700000,52227.700000,0.000000,52000.000000,220.000000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52227.700000,"",PRODUCTION,1.090000
2021,38326TNNSSHIGHW,110017418338,PACKAGING CORP OF AMERICA COUNCE MILL,HWY 57,COUNCE,HARDIN,TN,38326,"","",35.049000,-88.267000,NAD83,PACKAGING CORP OF AMERICA,NA,PACKAGING CORP OF AMERICA,NO,322,Paper,"","","","","","",322130,"","","","","",1321220076083,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,27300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27300.000000,0.000000,0.000000,27300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27300.000000,"",PRODUCTION,1.000000
2021,37831SDKRDBEARC,110000607521,NNSA Y-12 NATIONAL SECURITY COMPLEX,BEAR CREEK RD,OAK RIDGE,ANDERSON,TN,37830,"","",35.984400,-84.261300,NAD83,US DEPARTMENT OF ENERGY,NA,US DEPARTMENT OF ENERGY,YES,332,Fabricated Metals,"","","","","","",332999,"","","","","",1321219826397,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,27.000000,693.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,720.000000,225.000000,0.000000,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56239.000000,550.000000,0.000000,0.000000,0.000000,0.000000,1.000000,57015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57015.000000,57735.000000,0.000000,0.000000,720.000000,637.750000,138.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1496.000000,56239.000000,ACTIVITY,1.000000
2021,3824WRTRNC27WWD,110071045244,EUROTRANCIATURA USA,2700 W WOOD ST,PARIS,HENRY,TN,38242,"","",36.300440,-88.363250,NAD83,NA,"",NA,NO,335,Electrical Equipment,"","","","","","",335312,"","","","","",1321219801317,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,21.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,224.000000,0.000000,224.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1344.000000,1391.000000,0.000000,0.000000,47.000000,1281.280000,62.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1391.000000,"",PRODUCTION,1.200000
2021,37015TRNTY1050N,110000369869,ARCOSA MARINE PRODUCTS INC PLT  296,1050 TRINITY RD,ASHLAND CITY,CHEATHAM,TN,37015,"","",36.220565,-87.002000,NAD83,ARCOSA INC.,081323613,ARCOSA INC,NO,336,Transportation Equipment,"","","","","","",336611,"","","","","",1321219618105,Zinc (fume or dust),NO,0007440666,7440-66-6,150235,NO,TRI,NO,4,NO,NO,NO,R,Pounds,0.000000,300.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86500.000000,0.000000,0.000000,86500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86500.000000,300.020000,0.000000,0.000000,300.020000,0.000000,0.000000,0.000000,0.000000,0.000000,86500.000000,0.000000,0.000000,86800.020000,"",PRODUCTION,0.600000
2021,37406SYNRC4001N,110015583448,LAMBERTI SYNTHESIS USA INC,4001 N HAWTHORNE ST,CHATTANOOGA,HAMILTON,TN,37406,"","",35.086480,-85.245200,NAD83,NA,"",LAMBERTI SYNTHESIS USA INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1321220001073,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,0,YES,NO,NO,R,Pounds,8.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,213.650000,0.000000,213.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560000,0.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,214.210000,221.690000,0.000000,0.000000,8.040000,0.000000,213.650000,5.400000,0.560000,0.000000,0.000000,0.000000,0.000000,227.650000,"",PRODUCTION,1.090000
